"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","21.3","","","","1"
"1992-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","25.1","","","","1"
"1992-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","22.1","","","","1"
"1992-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","22.7","","","","1"
"1992-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","24.8","","","","1"
"1992-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","23.9","","","","1"
"1992-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","25.8","","","","1"
"1992-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","26.0","","","","1"
"1992-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.5","","","","1"
"1992-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","24.1","","","","1"
"1992-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","25.0","","","","1"
"1992-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","30.1","","","","1"
"1993-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","29.7","","","","1"
"1993-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","29.4","","","","1"
"1993-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","22.7","","","","1"
"1993-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","26.3","","","","1"
"1993-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.0","","","","1"
"1993-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.1","","","","1"
"1993-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","24.6","","","","1"
"1993-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.4","","","","1"
"1993-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","27.8","","","","1"
"1993-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","31.0","","","","1"
"1993-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.8","","","","1"
"1993-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.5","","","","1"
"1994-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.8","","","","1"
"1994-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","27.9","","","","1"
"1994-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","31.1","","","","1"
"1994-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.9","","","","1"
"1994-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","31.6","","","","1"
"1994-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","32.0","","","","1"
"1994-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.9","","","","1"
"1994-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","36.3","","","","1"
"1994-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","39.4","","","","1"
"1994-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.5","","","","1"
"1994-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","38.3","","","","1"
"1994-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","39.8","","","","1"
"1995-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","43.2","","","","1"
"1995-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","36.0","","","","1"
"1995-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","45.0","","","","1"
"1995-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.8","","","","1"
"1995-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","36.8","","","","1"
"1995-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","36.9","","","","1"
"1995-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","37.7","","","","1"
"1995-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.4","","","","1"
"1995-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.3","","","","1"
"1995-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","34.2","","","","1"
"1995-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","28.7","","","","1"
"1995-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","30.1","","","","1"
"1996-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","27.4","","","","1"
"1996-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","33.6","","","","1"
"1996-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","32.9","","","","1"
"1996-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","33.8","","","","1"
"1996-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","32.6","","","","1"
"1996-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.2","","","","1"
"1996-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.4","","","","1"
"1996-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","33.8","","","","1"
"1996-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.7","","","","1"
"1996-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","49.3","","","","1"
"1996-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","36.9","","","","1"
"1996-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","41.0","","","","1"
"1997-01","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.6","","","","1"
"1997-02","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","41.3","","","","1"
"1997-03","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","35.3","","","","1"
"1997-04","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","41.5","","","","1"
"1997-05","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","44.0","","","","1"
"1997-06","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","40.4","","","","1"
"1997-07","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","42.3","","","","1"
"1997-08","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","40.2","","","","1"
"1997-09","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","33.0","","","","1"
"1997-10","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","43.2","","","","1"
"1997-11","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","51.1","","","","1"
"1997-12","Canada","2016A000011124","Duration unknown","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078668282","1.8.1.1.1.1","41.8","","","","1"
